Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Experimental Condition [Cell Origin],Experimental Condition [Cell Type],Experimental Condition [PDX Metastatic Efficiency],Comment [Experiment Date],Source Name,Comment [Series Location],Image File,Comment [Image File Comment],Comment [Image File Path],Comment [Image File Type],Channels
PDX_um12,150803_um12_m498.nd2 [150803_um12_m498.nd2 (series 05)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,um12,           ,150803,150803_um12_m498,5,150803_um12_m498.nd2,,data/raw/nd2/150803_um12_m498.nd2,raw,Phase contrast: Cells
PDX_um12,150803_um12_m498.nd2 [150803_um12_m498.nd2 (series 06)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,um12,           ,150803,150803_um12_m498,6,150803_um12_m498.nd2,,data/raw/nd2/150803_um12_m498.nd2,raw,Phase contrast: Cells
PDX_um12,150803_um12_m498.nd2 [150803_um12_m498.nd2 (series 07)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,um12,           ,150803,150803_um12_m498,7,150803_um12_m498.nd2,,data/raw/nd2/150803_um12_m498.nd2,raw,Phase contrast: Cells
PDX_um12,150803_um12_m498.nd2 [150803_um12_m498.nd2 (series 08)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,um12,           ,150803,150803_um12_m498,8,150803_um12_m498.nd2,,data/raw/nd2/150803_um12_m498.nd2,raw,Phase contrast: Cells
PDX_um12,150803_um12_m498.nd2 [150803_um12_m498.nd2 (series 09)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,um12,           ,150803,150803_um12_m498,9,150803_um12_m498.nd2,,data/raw/nd2/150803_um12_m498.nd2,raw,Phase contrast: Cells
PDX_um12,150803_um12_m498.nd2 [150803_um12_m498.nd2 (series 10)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,um12,           ,150803,150803_um12_m498,10,150803_um12_m498.nd2,,data/raw/nd2/150803_um12_m498.nd2,raw,Phase contrast: Cells
PDX_m498,150803_um12_m498.nd2 [150803_um12_m498.nd2 (series 11)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,150803,150803_um12_m498,11,150803_um12_m498.nd2,,data/raw/nd2/150803_um12_m498.nd2,raw,Phase contrast: Cells
PDX_m498,150803_um12_m498.nd2 [150803_um12_m498.nd2 (series 12)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,150803,150803_um12_m498,12,150803_um12_m498.nd2,,data/raw/nd2/150803_um12_m498.nd2,raw,Phase contrast: Cells
PDX_m498,150803_um12_m498.nd2 [150803_um12_m498.nd2 (series 13)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,150803,150803_um12_m498,13,150803_um12_m498.nd2,,data/raw/nd2/150803_um12_m498.nd2,raw,Phase contrast: Cells
PDX_m498,150803_um12_m498.nd2 [150803_um12_m498.nd2 (series 14)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,150803,150803_um12_m498,14,150803_um12_m498.nd2,,data/raw/nd2/150803_um12_m498.nd2,raw,Phase contrast: Cells
PDX_m498,150803_um12_m498.nd2 [150803_um12_m498.nd2 (series 15)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,150803,150803_um12_m498,15,150803_um12_m498.nd2,,data/raw/nd2/150803_um12_m498.nd2,raw,Phase contrast: Cells
PDX_m498,150803_um12_m498.nd2 [150803_um12_m498.nd2 (series 16)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,150803,150803_um12_m498,16,150803_um12_m498.nd2,,data/raw/nd2/150803_um12_m498.nd2,raw,Phase contrast: Cells
PDX_m498,150803_um12_m498.nd2 [150803_um12_m498.nd2 (series 17)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,150803,150803_um12_m498,17,150803_um12_m498.nd2,,data/raw/nd2/150803_um12_m498.nd2,raw,Phase contrast: Cells
PDX_m498,150803_um12_m498.nd2 [150803_um12_m498.nd2 (series 18)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,150803,150803_um12_m498,18,150803_um12_m498.nd2,,data/raw/nd2/150803_um12_m498.nd2,raw,Phase contrast: Cells
PDX_m498,150803_um12_m498.nd2 [150803_um12_m498.nd2 (series 19)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,150803,150803_um12_m498,19,150803_um12_m498.nd2,,data/raw/nd2/150803_um12_m498.nd2,raw,Phase contrast: Cells
PDX_m498,150803_um12_m498.nd2 [150803_um12_m498.nd2 (series 20)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,150803,150803_um12_m498,20,150803_um12_m498.nd2,,data/raw/nd2/150803_um12_m498.nd2,raw,Phase contrast: Cells
PDX_m498,150805_m498_m634.nd2 [150805_m498_m634.nd2 (series 01)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,150805,150805_m498_m634,1,150805_m498_m634.nd2,,data/raw/nd2/150805_m498_m634.nd2,raw,Phase contrast: Cells
PDX_m498,150805_m498_m634.nd2 [150805_m498_m634.nd2 (series 02)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,150805,150805_m498_m634,2,150805_m498_m634.nd2,,data/raw/nd2/150805_m498_m634.nd2,raw,Phase contrast: Cells
PDX_m498,150805_m498_m634.nd2 [150805_m498_m634.nd2 (series 03)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,150805,150805_m498_m634,3,150805_m498_m634.nd2,,data/raw/nd2/150805_m498_m634.nd2,raw,Phase contrast: Cells
PDX_m498,150805_m498_m634.nd2 [150805_m498_m634.nd2 (series 04)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,150805,150805_m498_m634,4,150805_m498_m634.nd2,,data/raw/nd2/150805_m498_m634.nd2,raw,Phase contrast: Cells
PDX_m498,150805_m498_m634.nd2 [150805_m498_m634.nd2 (series 05)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,150805,150805_m498_m634,5,150805_m498_m634.nd2,,data/raw/nd2/150805_m498_m634.nd2,raw,Phase contrast: Cells
PDX_m498,150805_m498_m634.nd2 [150805_m498_m634.nd2 (series 06)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,150805,150805_m498_m634,6,150805_m498_m634.nd2,,data/raw/nd2/150805_m498_m634.nd2,raw,Phase contrast: Cells
PDX_m498,150805_m498_m634.nd2 [150805_m498_m634.nd2 (series 07)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,150805,150805_m498_m634,7,150805_m498_m634.nd2,,data/raw/nd2/150805_m498_m634.nd2,raw,Phase contrast: Cells
PDX_m498,150805_m498_m634.nd2 [150805_m498_m634.nd2 (series 08)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,150805,150805_m498_m634,8,150805_m498_m634.nd2,,data/raw/nd2/150805_m498_m634.nd2,raw,Phase contrast: Cells
PDX_m498,150805_m498_m634.nd2 [150805_m498_m634.nd2 (series 09)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,150805,150805_m498_m634,9,150805_m498_m634.nd2,,data/raw/nd2/150805_m498_m634.nd2,raw,Phase contrast: Cells
PDX_m498,150805_m498_m634.nd2 [150805_m498_m634.nd2 (series 10)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,150805,150805_m498_m634,10,150805_m498_m634.nd2,,data/raw/nd2/150805_m498_m634.nd2,raw,Phase contrast: Cells
PDX_m634,150805_m498_m634.nd2 [150805_m498_m634.nd2 (series 13)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high       ,150805,150805_m498_m634,13,150805_m498_m634.nd2,,data/raw/nd2/150805_m498_m634.nd2,raw,Phase contrast: Cells
PDX_m634,150805_m498_m634.nd2 [150805_m498_m634.nd2 (series 14)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high       ,150805,150805_m498_m634,14,150805_m498_m634.nd2,,data/raw/nd2/150805_m498_m634.nd2,raw,Phase contrast: Cells
PDX_m634,150805_m498_m634.nd2 [150805_m498_m634.nd2 (series 15)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high       ,150805,150805_m498_m634,15,150805_m498_m634.nd2,,data/raw/nd2/150805_m498_m634.nd2,raw,Phase contrast: Cells
PDX_m634,150805_m498_m634.nd2 [150805_m498_m634.nd2 (series 16)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high       ,150805,150805_m498_m634,16,150805_m498_m634.nd2,,data/raw/nd2/150805_m498_m634.nd2,raw,Phase contrast: Cells
PDX_m634,150805_m498_m634.nd2 [150805_m498_m634.nd2 (series 17)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high       ,150805,150805_m498_m634,17,150805_m498_m634.nd2,,data/raw/nd2/150805_m498_m634.nd2,raw,Phase contrast: Cells
PDX_m634,150805_m498_m634.nd2 [150805_m498_m634.nd2 (series 18)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high       ,150805,150805_m498_m634,18,150805_m498_m634.nd2,,data/raw/nd2/150805_m498_m634.nd2,raw,Phase contrast: Cells
PDX_m481,160802_m481_m610_m634_m498.nd2 [160802_m481_m610_m634_m498.nd2 (series 01)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m481,high       ,160802,160802_m481_m610_m634_m498,1,160802_m481_m610_m634_m498.nd2,,data/raw/nd2/160802_m481_m610_m634_m498.nd2,raw,Phase contrast: Cells
PDX_m481,160802_m481_m610_m634_m498.nd2 [160802_m481_m610_m634_m498.nd2 (series 02)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m481,high       ,160802,160802_m481_m610_m634_m498,2,160802_m481_m610_m634_m498.nd2,,data/raw/nd2/160802_m481_m610_m634_m498.nd2,raw,Phase contrast: Cells
PDX_m481,160802_m481_m610_m634_m498.nd2 [160802_m481_m610_m634_m498.nd2 (series 03)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m481,high       ,160802,160802_m481_m610_m634_m498,3,160802_m481_m610_m634_m498.nd2,,data/raw/nd2/160802_m481_m610_m634_m498.nd2,raw,Phase contrast: Cells
PDX_m481,160802_m481_m610_m634_m498.nd2 [160802_m481_m610_m634_m498.nd2 (series 04)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m481,high       ,160802,160802_m481_m610_m634_m498,4,160802_m481_m610_m634_m498.nd2,,data/raw/nd2/160802_m481_m610_m634_m498.nd2,raw,Phase contrast: Cells
PDX_m481,160802_m481_m610_m634_m498.nd2 [160802_m481_m610_m634_m498.nd2 (series 05)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m481,high       ,160802,160802_m481_m610_m634_m498,5,160802_m481_m610_m634_m498.nd2,,data/raw/nd2/160802_m481_m610_m634_m498.nd2,raw,Phase contrast: Cells
PDX_m610,160802_m481_m610_m634_m498.nd2 [160802_m481_m610_m634_m498.nd2 (series 06)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m610,low        ,160802,160802_m481_m610_m634_m498,6,160802_m481_m610_m634_m498.nd2,,data/raw/nd2/160802_m481_m610_m634_m498.nd2,raw,Phase contrast: Cells
PDX_m610,160802_m481_m610_m634_m498.nd2 [160802_m481_m610_m634_m498.nd2 (series 07)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m610,low        ,160802,160802_m481_m610_m634_m498,7,160802_m481_m610_m634_m498.nd2,,data/raw/nd2/160802_m481_m610_m634_m498.nd2,raw,Phase contrast: Cells
PDX_m610,160802_m481_m610_m634_m498.nd2 [160802_m481_m610_m634_m498.nd2 (series 08)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m610,low        ,160802,160802_m481_m610_m634_m498,8,160802_m481_m610_m634_m498.nd2,,data/raw/nd2/160802_m481_m610_m634_m498.nd2,raw,Phase contrast: Cells
PDX_m610,160802_m481_m610_m634_m498.nd2 [160802_m481_m610_m634_m498.nd2 (series 09)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m610,low        ,160802,160802_m481_m610_m634_m498,9,160802_m481_m610_m634_m498.nd2,,data/raw/nd2/160802_m481_m610_m634_m498.nd2,raw,Phase contrast: Cells
PDX_m610,160802_m481_m610_m634_m498.nd2 [160802_m481_m610_m634_m498.nd2 (series 10)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m610,low        ,160802,160802_m481_m610_m634_m498,10,160802_m481_m610_m634_m498.nd2,,data/raw/nd2/160802_m481_m610_m634_m498.nd2,raw,Phase contrast: Cells
PDX_m634,160802_m481_m610_m634_m498.nd2 [160802_m481_m610_m634_m498.nd2 (series 11)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high       ,160802,160802_m481_m610_m634_m498,11,160802_m481_m610_m634_m498.nd2,,data/raw/nd2/160802_m481_m610_m634_m498.nd2,raw,Phase contrast: Cells
PDX_m634,160802_m481_m610_m634_m498.nd2 [160802_m481_m610_m634_m498.nd2 (series 12)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high       ,160802,160802_m481_m610_m634_m498,12,160802_m481_m610_m634_m498.nd2,,data/raw/nd2/160802_m481_m610_m634_m498.nd2,raw,Phase contrast: Cells
PDX_m634,160802_m481_m610_m634_m498.nd2 [160802_m481_m610_m634_m498.nd2 (series 13)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high       ,160802,160802_m481_m610_m634_m498,13,160802_m481_m610_m634_m498.nd2,,data/raw/nd2/160802_m481_m610_m634_m498.nd2,raw,Phase contrast: Cells
PDX_m634,160802_m481_m610_m634_m498.nd2 [160802_m481_m610_m634_m498.nd2 (series 14)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high       ,160802,160802_m481_m610_m634_m498,14,160802_m481_m610_m634_m498.nd2,,data/raw/nd2/160802_m481_m610_m634_m498.nd2,raw,Phase contrast: Cells
PDX_m634,160802_m481_m610_m634_m498.nd2 [160802_m481_m610_m634_m498.nd2 (series 15)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high       ,160802,160802_m481_m610_m634_m498,15,160802_m481_m610_m634_m498.nd2,,data/raw/nd2/160802_m481_m610_m634_m498.nd2,raw,Phase contrast: Cells
PDX_m498,160802_m481_m610_m634_m498.nd2 [160802_m481_m610_m634_m498.nd2 (series 16)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,160802,160802_m481_m610_m634_m498,16,160802_m481_m610_m634_m498.nd2,,data/raw/nd2/160802_m481_m610_m634_m498.nd2,raw,Phase contrast: Cells
PDX_m498,160802_m481_m610_m634_m498.nd2 [160802_m481_m610_m634_m498.nd2 (series 17)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,160802,160802_m481_m610_m634_m498,17,160802_m481_m610_m634_m498.nd2,,data/raw/nd2/160802_m481_m610_m634_m498.nd2,raw,Phase contrast: Cells
PDX_m498,160802_m481_m610_m634_m498.nd2 [160802_m481_m610_m634_m498.nd2 (series 18)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,160802,160802_m481_m610_m634_m498,18,160802_m481_m610_m634_m498.nd2,,data/raw/nd2/160802_m481_m610_m634_m498.nd2,raw,Phase contrast: Cells
PDX_m498,160802_m481_m610_m634_m498.nd2 [160802_m481_m610_m634_m498.nd2 (series 19)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,160802,160802_m481_m610_m634_m498,19,160802_m481_m610_m634_m498.nd2,,data/raw/nd2/160802_m481_m610_m634_m498.nd2,raw,Phase contrast: Cells
PDX_m498,160802_m481_m610_m634_m498.nd2 [160802_m481_m610_m634_m498.nd2 (series 20)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,160802,160802_m481_m610_m634_m498,20,160802_m481_m610_m634_m498.nd2,,data/raw/nd2/160802_m481_m610_m634_m498.nd2,raw,Phase contrast: Cells
PDX_m498,160808_m498_m634_m610_m481.nd2 [160808_m498_m634_m610_m481.nd2 (series 01)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,160808,160808_m498_m634_m610_m481,1,160808_m498_m634_m610_m481.nd2,,data/raw/nd2/160808_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m498,160808_m498_m634_m610_m481.nd2 [160808_m498_m634_m610_m481.nd2 (series 02)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,160808,160808_m498_m634_m610_m481,2,160808_m498_m634_m610_m481.nd2,,data/raw/nd2/160808_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m498,160808_m498_m634_m610_m481.nd2 [160808_m498_m634_m610_m481.nd2 (series 03)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,160808,160808_m498_m634_m610_m481,3,160808_m498_m634_m610_m481.nd2,,data/raw/nd2/160808_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m498,160808_m498_m634_m610_m481.nd2 [160808_m498_m634_m610_m481.nd2 (series 04)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,160808,160808_m498_m634_m610_m481,4,160808_m498_m634_m610_m481.nd2,,data/raw/nd2/160808_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m498,160808_m498_m634_m610_m481.nd2 [160808_m498_m634_m610_m481.nd2 (series 05)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,160808,160808_m498_m634_m610_m481,5,160808_m498_m634_m610_m481.nd2,,data/raw/nd2/160808_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m634,160808_m498_m634_m610_m481.nd2 [160808_m498_m634_m610_m481.nd2 (series 06)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high       ,160808,160808_m498_m634_m610_m481,6,160808_m498_m634_m610_m481.nd2,,data/raw/nd2/160808_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m634,160808_m498_m634_m610_m481.nd2 [160808_m498_m634_m610_m481.nd2 (series 07)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high       ,160808,160808_m498_m634_m610_m481,7,160808_m498_m634_m610_m481.nd2,,data/raw/nd2/160808_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m634,160808_m498_m634_m610_m481.nd2 [160808_m498_m634_m610_m481.nd2 (series 08)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high       ,160808,160808_m498_m634_m610_m481,8,160808_m498_m634_m610_m481.nd2,,data/raw/nd2/160808_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m634,160808_m498_m634_m610_m481.nd2 [160808_m498_m634_m610_m481.nd2 (series 09)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high       ,160808,160808_m498_m634_m610_m481,9,160808_m498_m634_m610_m481.nd2,,data/raw/nd2/160808_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m634,160808_m498_m634_m610_m481.nd2 [160808_m498_m634_m610_m481.nd2 (series 10)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high       ,160808,160808_m498_m634_m610_m481,10,160808_m498_m634_m610_m481.nd2,,data/raw/nd2/160808_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m610,160808_m498_m634_m610_m481.nd2 [160808_m498_m634_m610_m481.nd2 (series 11)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m610,low        ,160808,160808_m498_m634_m610_m481,11,160808_m498_m634_m610_m481.nd2,,data/raw/nd2/160808_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m610,160808_m498_m634_m610_m481.nd2 [160808_m498_m634_m610_m481.nd2 (series 12)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m610,low        ,160808,160808_m498_m634_m610_m481,12,160808_m498_m634_m610_m481.nd2,,data/raw/nd2/160808_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m610,160808_m498_m634_m610_m481.nd2 [160808_m498_m634_m610_m481.nd2 (series 13)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m610,low        ,160808,160808_m498_m634_m610_m481,13,160808_m498_m634_m610_m481.nd2,,data/raw/nd2/160808_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m610,160808_m498_m634_m610_m481.nd2 [160808_m498_m634_m610_m481.nd2 (series 14)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m610,low        ,160808,160808_m498_m634_m610_m481,14,160808_m498_m634_m610_m481.nd2,,data/raw/nd2/160808_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m610,160808_m498_m634_m610_m481.nd2 [160808_m498_m634_m610_m481.nd2 (series 15)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m610,low        ,160808,160808_m498_m634_m610_m481,15,160808_m498_m634_m610_m481.nd2,,data/raw/nd2/160808_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m481,160808_m498_m634_m610_m481.nd2 [160808_m498_m634_m610_m481.nd2 (series 16)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m481,high       ,160808,160808_m498_m634_m610_m481,16,160808_m498_m634_m610_m481.nd2,,data/raw/nd2/160808_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m481,160808_m498_m634_m610_m481.nd2 [160808_m498_m634_m610_m481.nd2 (series 17)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m481,high       ,160808,160808_m498_m634_m610_m481,17,160808_m498_m634_m610_m481.nd2,,data/raw/nd2/160808_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m481,160808_m498_m634_m610_m481.nd2 [160808_m498_m634_m610_m481.nd2 (series 18)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m481,high       ,160808,160808_m498_m634_m610_m481,18,160808_m498_m634_m610_m481.nd2,,data/raw/nd2/160808_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m481,160808_m498_m634_m610_m481.nd2 [160808_m498_m634_m610_m481.nd2 (series 19)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m481,high       ,160808,160808_m498_m634_m610_m481,19,160808_m498_m634_m610_m481.nd2,,data/raw/nd2/160808_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m481,160808_m498_m634_m610_m481.nd2 [160808_m498_m634_m610_m481.nd2 (series 20)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m481,high       ,160808,160808_m498_m634_m610_m481,20,160808_m498_m634_m610_m481.nd2,,data/raw/nd2/160808_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m481,161206_m481.nd2 [161206_m481.nd2 (series 01)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m481,high       ,161206,161206_m481,1,161206_m481.nd2,,data/raw/nd2/161206_m481.nd2,raw,Phase contrast: Cells
PDX_m481,161206_m481.nd2 [161206_m481.nd2 (series 02)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m481,high       ,161206,161206_m481,2,161206_m481.nd2,,data/raw/nd2/161206_m481.nd2,raw,Phase contrast: Cells
PDX_m481,161206_m481.nd2 [161206_m481.nd2 (series 03)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m481,high       ,161206,161206_m481,3,161206_m481.nd2,,data/raw/nd2/161206_m481.nd2,raw,Phase contrast: Cells
PDX_m481,161206_m481.nd2 [161206_m481.nd2 (series 04)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m481,high       ,161206,161206_m481,4,161206_m481.nd2,,data/raw/nd2/161206_m481.nd2,raw,Phase contrast: Cells
PDX_m481,161206_m481.nd2 [161206_m481.nd2 (series 05)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m481,high       ,161206,161206_m481,5,161206_m481.nd2,,data/raw/nd2/161206_m481.nd2,raw,Phase contrast: Cells
PDX_m481,161206_m481.nd2 [161206_m481.nd2 (series 06)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m481,high       ,161206,161206_m481,6,161206_m481.nd2,,data/raw/nd2/161206_m481.nd2,raw,Phase contrast: Cells
PDX_m481,161206_m481.nd2 [161206_m481.nd2 (series 07)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m481,high       ,161206,161206_m481,7,161206_m481.nd2,,data/raw/nd2/161206_m481.nd2,raw,Phase contrast: Cells
PDX_m481,161206_m481.nd2 [161206_m481.nd2 (series 08)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m481,high       ,161206,161206_m481,8,161206_m481.nd2,,data/raw/nd2/161206_m481.nd2,raw,Phase contrast: Cells
PDX_m481,161206_m481.nd2 [161206_m481.nd2 (series 09)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m481,high       ,161206,161206_m481,9,161206_m481.nd2,,data/raw/nd2/161206_m481.nd2,raw,Phase contrast: Cells
PDX_m481,161206_m481.nd2 [161206_m481.nd2 (series 10)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m481,high       ,161206,161206_m481,10,161206_m481.nd2,,data/raw/nd2/161206_m481.nd2,raw,Phase contrast: Cells
PDX_m498,161209_m498_m634_m610_m481.nd2 [161209_m498_m634_m610_m481.nd2 (series 01)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,161209,161209_m498_m634_m610_m481,1,161209_m498_m634_m610_m481.nd2,,data/raw/nd2/161209_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m498,161209_m498_m634_m610_m481.nd2 [161209_m498_m634_m610_m481.nd2 (series 02)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,161209,161209_m498_m634_m610_m481,2,161209_m498_m634_m610_m481.nd2,,data/raw/nd2/161209_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m498,161209_m498_m634_m610_m481.nd2 [161209_m498_m634_m610_m481.nd2 (series 03)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,161209,161209_m498_m634_m610_m481,3,161209_m498_m634_m610_m481.nd2,,data/raw/nd2/161209_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m498,161209_m498_m634_m610_m481.nd2 [161209_m498_m634_m610_m481.nd2 (series 04)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,161209,161209_m498_m634_m610_m481,4,161209_m498_m634_m610_m481.nd2,,data/raw/nd2/161209_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m498,161209_m498_m634_m610_m481.nd2 [161209_m498_m634_m610_m481.nd2 (series 05)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m498,low        ,161209,161209_m498_m634_m610_m481,5,161209_m498_m634_m610_m481.nd2,,data/raw/nd2/161209_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
PDX_m634,161209_m498_m634_m610_m481.nd2 [161209_m498_m634_m610_m481.nd2 (series 06)],Homo sapiens,NCBITaxon,NCBITaxon_9606,PDX,m634,high       ,161209,161209_m498_m634_m610_m481,6,161209_m498_m634_m610_m481.nd2,,data/raw/nd2/161209_m498_m634_m610_m481.nd2,raw,Phase contrast: Cells
